m_id,m_reseau,m_nom,m_intro,m_special,m_addr1,m_addr2,m_cp,m_dpt,m_ville,m_pays,m_horaire,m_horaire_fin,m_tel,m_tel2,m_telprive,m_web,m_contact,m_contact2,m_mail,m_mail_prods,m_mail_mag,m_latitude,m_longitude,m_region,m_bio,m_double,m_modif,m_photo
193,0,Le Comptoir des Producteurs,C&#146;est en 2009 que des producteurs locaux ont décidé de commercialiser leurs productions dans le local de l&#146;ancienne gare de marchandise ...,,Rue de la Gare,-,24170,24,Siorac-en-Périgord,France,-,0,553283416,-,0,-,-,-,,"maj.joffre.chatellier@wanadoo.fr,leslizettesperigord@gmail.com,lafermedupuy@wanadoo.fr",,44.8213,0.986881,2,0,0,1,0
194,0,Le Local Bio,"Comme son nom l’indique , tout est bio au Local Bio !<br><br>HORAIRES<br>Le mercredi : 8H30 à 13H et de 15H à 19H<br>Le samedi : 8H30 à 13H<br><br>Leur page Facebook<br>https://www.facebook.com/Local-Bio-207525539326757/",,7 rue d&#146;Alsace,-,56860,56,Séné,France,-,0,750279816,-,0,http://lelocalbio.e-monsite.com/,Julien BROTHIER,Véronique Le drevo,,"agaribreizh@free.fr,cekidali@orange.fr,atelierdelapepie@orange.fr,legalloudec_g@yahoo.fr,jeanluc.lethiec@orange.fr,davidjherve@yahoo.fr,christine.hamon12@sfr.fr",localbio@email.com,47.652,-2.72051,5,4,1,1,0
195,0,Le Local,,,Quai des Terre-Neuvas,-,22370,22,Pléneuf-Val-André,France,-,0,604172733,-,0,-,-,-,,aujardinducoin@gmail.com,lelocaldedahouet@gmail.com,48.5783,-2.5655,5,4,1,1,0
196,0,Le Marché Paysan,,,1 Résidence Condamine,-,39570,39,Perrigny,France,-,0,384442686,-,0,,-,-,,"jeunesagri@gmail.com,info@fromageriepoulet.com",,46.6684,5.57405,9,0,0,1,0
197,1,Le Mussi,"Le rayon fruits et légumes de ce magasin de producteurs est particulièrement bien achalandé. Les viandes sont également à l&#146;honneur avec une offre variée de boeuf, veau, agneau, porc et charcuteries, autruche, lapin et volailles.<br>Pour en savoir plus vous pouvez les retrouver sur Facebook.<br><br>HORAIRES<br>Du mardi au vendredi : 9h - 19h non stop<br>Le samedi : 9h - 18h non stop","Autruche - Escargots - Fromages et produits laitiers de vache, chèvre et brebis - Conserves de fruits",Rue Bellefontaine,-,38550,38,Le Péage de Roussillon,France,-,0,474867551,-,0,-,-,-,,"ferme.de.fontbonne@orange.fr,jean-michel.brosse370@orange.fr,florent.maryse.satre@orange.fr ",lemussi@orange.fr,45.3774,4.79515,22,0,0,1,1
198,0,Le Panier Campagnard,"Des producteurs de boeuf, veau, porc et volaille sont à l&#146;origine de la création de ce magasin. <br><br>HORAIRES<br>Du mardi au vendredi :  de 9h à 12h30 et de 14h à 19h<br>(fermé le jeudi après-midi)<br>Le samedi : de 9h à 18h en continu",,81 Avenue de la Marne,-,56000,56,Vannes,France,-,0,297405142,-,0,http://www.le-panier-campagnard.com/,-,-,,,,47.6597,-2.78549,5,0,0,1,0
199,0,Le Panier de Saison,"Plus de 30 agriculteurs vous accueillent avec toute la gamme de leurs produits de saison...<br><br>Leurs horaires :<br><br>ouvert du mardi après midi au dimanche matin<br>horaires d&#146;été<br>mardi: 15h30-19h<br>mercredi, jeudi, vendredi et samedi: 9h30-12h30 / 15h30-19h<br>dimanche: 10h-12h<br>en hiver le magasin ferme a 18h30 au lieu de 19h",Vin Pécharmant - Vin Monbazillac - Volailles festives - Foie gras de canard - pruneaux - spiruline - agneau ,32 Avenue de Bergerac,-,24680,24,Lamonzie-Saint-Martin,France,-,0,553224153,-,0,-,-,-,,"fermedubayle@nordnet.fr,lafonfa@wanadoo.fr,delvallez.dominique@orange.fr,patrick.sallefranque@orange.fr, ali.hamoude@bourdil-haut.com,metairie-basse@wanadoo.fr,reynou.tombu@free.fr,t.mollet@range.fr,isabelle.mansais@orange.fr,g.naboulet@orange.fr,ferme-de-la-coutaude@orange.fr,cstnc45@ol.com,anais.christopheroux@wanadoo.fr,lapaillent@free.fr,leporcdeplaisance@hotmail.fr",paysans.reunis@orange.fr,44.8347,0.423282,2,0,0,1,0
200,0,Le Panier du Terroir,,,4 Rue Chantemerle,-,49510,49,Jallais,France,-,0,241301335,-,0,-,-,-,,"gaecdesdeuxchenes@orange.fr,charrier.o49@orange.fr",,47.196,-0.867934,18,0,0,1,0
201,0,Le Panier Enchanté,,,28 Avenue Marcellin Berthelot,-,38200,38,Vienne-Seyssuel,France,-,0,474317107,-,0,-,-,-,,niconoix@yahoo.fr,,45.5384,4.87175,22,3,0,1,0
202,0,Au Panier Flamand,"Présentation : 10 agriculteurs réunis vous vendent les produits issus de leurs fermes : légumes et fruits de saison, volailles, charcuteries, produits laitiers, oeufs, gaufres et une gamme de fromages régionaux et autres produits du terroir. La vente est assurée par les producteurs eux-mêmes.<br><br>HORAIRES<br><br>Du mardi au vendredi : 8h45-12h30 et 14h30-19h00<br>Le samedi : 8h45-12h30 et 14h30-18h30",,31 Place du Général de Gaulle,-,59190,59,Hazebrouck,France,-,0,328407804,-,0,https://www.facebook.com/lepanierflamandhazebrouck/,-,-,,,panier-flamand@outlook.fr,50.7217,2.53677,15,0,0,1,0
203,0,Le Plateau Fermier,,,12 Rue de Tenay,-,1110,1,Hauteville-Lompnes,France,-,0,474351370,-,0,-,-,-,,"mafermebio@sfr.fr,gaecdelacroixblanche@bbox.fr,l.neufcoeur@wanadoo.fr,phileofamily@hotmail.fr,gaelle.foray@wanadoo.fr,olivier.brochet@wanadoo.fr,fontenailles@gmail.com",,45.9766,5.59977,22,0,0,1,0
204,,Le Quart d&#146;Heure Paysan,HORAIRES<br>Le mercredi de 14h à 19h<br>Le vendredi de 9h à 19h<br>Le samedi de 9h à 17h,,441 Route de Bourg Argental,-,42660,42,Planfoy,France,-,0,477933853,-,0,-,-,-,,"cultivert@hotmail,cocoandcath@hotmail.fr,lapauzeglacee@laposte.fr",,45.3724,4.44699,22,0,0,1,1
205,0,Le Relais des Saveurs,,,Route des Ponts-Tarrets,-,69620,69,Legny,France,-,0,474724109,-,0,-,-,-,,"escarferbresse@wanadoo.fr,p.ducreux@laposte.net,lafermedesoursgourmands@orange.fr",,45.9071,4.57528,22,0,0,1,0
206,0,Les Producteurs Au Vieux Bellefonds,,,Le Vieux Logis,-,86210,86,Bellefonds,France,-,0,549028241,-,0,http://www.levieuxbellefonds.fr/,-,-,,"huilerie-lepine@orange.fr,fermedana.martin@gmail.com,louis-marie@maisonmitteault.com,vins.girault@orange,lafermedumaras@yahoo.fr,gaecdelavoie@gmail.com,xavier.choisy@laposte.net,fermeclerc@gmail.com",,46.654,0.589731,20,0,0,1,0
207,0,Le Wagon,,,Les Hauts Roseaux,-,44440,44,Pannecé,France,-,0,240977852,-,0,-,-,-,,,wagonpannece@orange.fr,47.4678,-1.22529,18,3,0,1,0
209,0,Les Huit Fermes,,,Route Nationale 15,-,76700,76,Gonfreville l&#146;Orcher,France,-,0,235206125,-,0,-,-,-,,info@lesnormandisesdupradon.com,,49.5107,0.23567,17,0,0,1,0
210,0,Les Beauprés,Horaires d’ouverture: <br>vendredi de 9h à 12h30 et de 15h30 à 19h <br>Samedi de 9h à 12h30 et de 15h30 à 19h <br>Dimanche de 10h à 12h30<br>lundi de 9h à 12h30 ,,21 bis Rue Saint Martin,-,49600,49,Beaupréau,France,-,0,241635450,-,0,-,-,-,,rene-victor.laurand@wanadoo.fr,,47.2035,-0.983366,18,0,0,1,0
211,1,Les Bourrons Couchus,"HORAIRES<br>Du lundi au samedi : 9h - 12h30<br>Le dimanche : 9h - 12h30 uniquement en Juillet, Août et les jours fériés",,Le Bourg,-,7260,7,Joyeuse,France,-,0,475399221,-,0,-,-,-,,"elevagecouettenegre@orange.fr,lachadeniere@hotmail.fr,valerie.delabre@orange.fr,criberbrousse@wanadoo.fr ",,44.4801,4.24094,22,0,0,1,1
212,0,Les Coquelicots,,,L&#146;Augerie,-,44330,44,Mouzillon,France,-,0,240364836,-,0,-,-,-,,"lagrangeauxloups@neuf.fr,jacques.brazeau@nordnet.fr",,47.1412,-1.30578,18,3,0,1,0
213,,Les Fermes du Forez,HORAIRES<br>Jeudi : 8h30 à 19h30<br>Vendredi : 8h30 à 19h30<br>Samedi : 9h à 13h,,8 Avenue Pierre Mendès France,-,42270,42,Saint-Priest-en-Jarez,France,-,0,477924699,-,0,-,-,-,,"karine.marc.joly@orange.fr,jean.pierre.vindry@sfr.fr,dominique.gigandon@wanadoo.fr,rigodiat@gmail.com,yves.bruyas@orange.fr,jocarine@free.fr,florence.pointurier@orange.fr,isabelle.birot@wanadoo.fr,l.fulchiron@nordnet.fr,contact@lesdelicesdumaraicher.com,jf.ferriol@orange.fr",,45.4773,4.36326,22,0,0,1,1
214,4,Les Fermiers Basques,"Un groupe de dix paysans, tous producteurs fermiers, a choisi de valoriser les produits de leur ferme pour vivre de leur métier. Ces paysans se sont unis pour créer un magasin collectif de producteurs fermiers à La Bastide-Clairence, à proximité de leur ferme. Présents à tour de rôle au magasin, la vente directe leur permet d’établir une relation de confiance avec le consommateur.",,Place des Arceaux,-,64240,64,Labastide-Clairence,France,-,0,-,-,0,-,-,-,,,"herve.recalde@neuf.fr,contact@xemiania.com,hurpeau.vincent@neuf.fr",43.4295,-1.25609,2,0,0,1,0
215,0,Les Fermiers de la Baie,Des producteurs du pays de St-Malo et de la baie du Mont Saint-Michel sont réunis sous la bannière des « Fermiers de la baie » pour vous proposer des produits fermiers de qualité en direct des producteurs.<br><br>HORAIRES<br>Du Mardi au Vendredi : 9h-13h et 15h-19h<br>Le Samedi : 9h-18h ,Huîtres - Moules de bouchot - Galettes - Foie gras de canard,1 Rue Christophe Colomb,-,35400,35,Saint-Malo,France,-,0,299199074,-,0,http://www.lesfermiersdelabaie.fr/,-,-,,"contact@lafermeduluguen.com,fred.leduc@laposte.net,roseline.mahe@wanadoo.fr,patesleruyet@yahoo.fr,lafermeduboschet@bbox.fr,fermedevillepretre@hotmail.fr,earl.leroux35@orange.fr,lafermeduboschet@bbox.fr",,48.6492,-1.97779,5,0,0,1,0
216,0,Les Payous,,,34 Rue de Roanne,-,42510,42,Balbigny,France,-,0,477288556,-,0,-,-,-,,daniel.giraud0616@orange.fr,,45.8225,4.17921,22,0,0,1,0
217,0,Les Producteurs Camarguais,,,42 Rue du Faubourg du 12 Avril,-,30220,30,Aigues-Mortes,France,-,0,466733205,-,0,www.facebook.com/pages/Les-Producteurs-Camarguais/372052799584766,-,-,,sebastiensolans@sfr.fr,,43.5687,4.19438,11,3,0,1,0
218,0,Les Producteurs du coin,"Point de vente collectif ouvert en 2013, avec des produits issus d&#146;une agriculture de qualité vendus sans intermédiaire par les producteurs.<br>Produits AB: fruits, légumes, pains, œufs, viandes (volailles, boeuf, veau, cochon), sorbets,n cave à vin, bières, jus de fruits<br>Produits non AB: produits de la mer, produits de la ruche", - sorbet AB - fruits de mer,4 ter Allée du Dolmen,-,56000,56,Vannes,France,-,0,658364100,-,0,-,-,-,,"dominique.illien@laposte.net,ffmangorvenec@yahoo.fr",lesproducteursducoin@gmail.com,47.6841,-2.76708,5,3,0,1,0
219,0,Les Saveurs de la Ferme,,,23 Rue Léon Baud,Hameau de Cayenne,25870,25,Chatillon-le-Duc,France,-,0,381568425,-,0,-,-,-,,renaud.tisserand@orange.fr,,47.3151,5.99576,9,0,0,1,0
220,0,Local!,,,18 bis Rue de Marhallé,-,44350,44,Guérande,France,-,0,240246857,-,0,-,-,-,,contact@vergers-de-briere.com,contact@local44350.com,47.326,-2.42889,18,0,0,1,0
221,0,Localement Vôtre,Magasin associatif de 25 producteurs principalement installés en Dordogne...,,17 Rue de la République,-,24480,24,Le Buisson-De-Cadouin,France,-,0,553617790,-,0,www.facebook.com/alexandretoson,-,-,,la.noix@live.fr,localementvotre@gmail.com,44.8456,0.910307,2,0,0,1,0
222,0,La Ferme de Beg-Runio,"En mai 1997, la ferme de Beg Runio ouvre à Queven. Ils sont 5 producteurs associés assurant une permanence au magasin pour être au plus près des consommateurs...<br><br>HORAIRES<br>Jeudi : de 9 h 30 à 12 h 30<br>Vendredi : de 9 h 30 à 18 h 00<br>Samedi : de 9 h 00 à 12 h 30",Lait cru bio - Beurre - Chapon - Porc élevé sur paille - Veau bio - Fleurs,13 Rue Branly,ZA de Beg Runio,56530,56,Quéven,France,-,0,297050156,-,0,http://www.begrunio.jimdo.com/,-,-,,"lorient.gaec-bio@akeonet.com,jeanlepogam@wanadoo.fr",,47.7824,-3.41506,5,4,0,1,0
223,0,Au Marché de la Vallée Rose,"Groupement de producteurs qui vous propose : des fruits et légumes, viande d&#146;agneau, de porc, de boeuf et d&#146;autruche, des poissons du pêcheur, truite, écrevisse, des fromages, du vin, des oeufs, de la charcuterie, du fois gras, de l&#146;huile d&#146;olive, du pain bio, des fleurs et encore de nombreux produits ...<br><br>HORAIRES<br>du Mardi au Samedi de 8h30 à 12h30<br>le Vendredi après midi de 15h30 à 19h00",,Route Départementale 37,-,83600,83,Fréjus,France,-,0,614258972,-,0,www.facebook.com/marchedelavalleerose,-,-,,"diane.vigin@hotmail.fr,lamieailee@free.fr",,43.454,6.74453,21,0,0,1,0
224,0,Marché Paysan de Tourrettes,,Canard gras - Palourdes - Miel du maquis de l&#146;Estérel - Fenouils confits - Eaux florales bio - Poissons méditéranéens,"Carrefour D552, D563",-,83440,83,Fayence,France,-,0,494476807,-,0,,-,-,,,info@marchepaysantourrettes.com,43.6084,6.74226,21,2,0,1,0
225,1,Myriade,"Nous sommes 16 associés agriculteurs et artisans, 20 dépôts vendeurs. Produits locaux, gourmands et de grande qualité, vous pouvez faire vos courses chaque semaine et trouver des produits frais, des conserves et des surgelés en grand choix.<br>Nous avons aussi un rayon ""bien-être"" et mode mohair pour faire plaisir ou se faire plaisir.<br>A découvrir et venir nous rencontrer.<br><br>NOS HORAIRES : <br>du mercredi au samedi de 9h à 19h",,40 Route des Gorges du Sierroz,-,73100,73,Grésy-sur-Aix,France,-,0,479881250,-,0,www.magasinmyriade.fr,-,-,,"lafermedumarais@gmail.com,Tom.Charbo73@gmail.com",,45.7224,5.92253,22,0,0,1,1
226,0,Natur&#146;Halles,"Un collectif de paysans locaux, des produits fermiers et bio.<br>Les valeurs de Natur’halles:<br>La SOLIDARITE entre producteurs, pour préserver une agriculture locale et un réel savoir-faire, vous offrir de la diversité.<br>La PROXIMITE pour garantir une transparence de nos exploitations à vos assiettes et proposer des prix accessibles, maintenir un dialogue direct entre les producteurs et les consommateurs.<br>Le RESPECT de la nature et ce qu’elle nous offre.<br><br>HORAIRES<br>Le mercredi : 9h/19h<br>Le jeudi : 9h/13h<br>Le vendredi : 15h/19h<br>Le samedi : 9h/13h",,Avenue Salvador Allende,D557,83300,83,Draguignan,France,-,0,981620201,-,0,www.naturhallesdraguignan.wordpress.com,-,-,,mcapostolo@libertysurf.fr,,43.5275,6.43346,21,4,0,1,0
227,0,Nos Champs,,,L&#146;Ecancière,-,26730,26,Eymeux,France,-,0,475053592,-,0,http://www.noschamps-lecanciere.blogspot.fr/,-,-,,,contact@noschamps.com,45.0496,5.15759,22,4,0,1,0
228,1,Ô Champs Paysans,"Des producteurs locaux associés du Genevois et du Pays de l&#146;Ain vous accueillent dans leur magasin. Une large gamme de produits issus de l&#146;agriculture biologique comme les confitures de fraise, rhubarbe ou framboise, les sirops, les vinaigres, ...<br><br>Le magasin est ouvert le :<br>Jeudi et vendredi de 15h à 19h<br>Samedi de 9h à 18h","Spiruline - Vinaigres aromatisés - Macarons - Fromages de brebis, chèvre et vache - Escargots",350 Route de Rozon,-,74160,74,Collonges-sous-Salève,France,-,0,450350597,-,0,http://ochampspaysans.fr/,-,-,,"gwenchardon@hotmail.fr,gaeclapenseesauvage@orange.Fr",,46.1443,6.14058,22,3,0,1,1
229,1,Oh! Délices Paysans,"Une vingtaine de producteurs, 1 association de producteurs de fruits et légumes et 1 artisan boulanger des Pyrénées-Orientales vous accueillent à tour de rôle et vous proposent une gamme complète de produits frais et transformés.<br><br>HORAIRES<br>Lundi : 15h-19h<br>Mardi / mercredi / jeudi : 9h-13h et 15h-19h<br>Vendredi / samedi : 9h-19h sans interruption<br>Dimanche : fermeture hebdomadaire",,8 Avenue de Vienne,-,66270,66,Le Soler,France,-,0,468596982,-,0,www.ohdelicespaysans.fr,-,-,,"mas-cane@wanadoo.fr,yannick.vilardell@lafermedarsa.fr",contact@ohdelicespaysans.fr,42.6863,2.81674,11,0,0,1,1
230,0,Oustaou des Goûts,,,Les Cadenières,Route de Barjols,83670,83,Montmeyan,France,-,0,-,-,0,-,-,-,,lafermeflaud@gmail.com,,43.6477,6.06331,21,0,0,1,0
231,0,Panier de nos campagnes,,,2 Avenue de Fétilly,-,17000,17,La Rochelle,France,-,0,546019828,-,0,-,-,-,,"contact@lafermedeprelide.fr,adeline.jeremy@wanadoo.fr",,46.1699,-1.15158,20,0,0,1,0
232,1,Patur&#146;Ain,"Notre équipe de producteurs, vous accueille dans son point de vente, et vous propose toute une gamme de produits du terroir provenant directement de leur ferme...<br><br>HORAIRES<br>Mercredi, jeudi et vendredi : 9h - 12h et 15h - 19h<br>Samedi : 9h - 19h",,Avenue Charles de Gaulle,-,1500,1,Château-Gaillard,France,-,0,474346601,-,0,-,-,-,,"olivier.brochet@wanadoo.fr,claudio.bonanno01@orange.fr,lio.chavanel@orange.fr,gaecdelorme@wanadoo.fr ",patur-ain@orange.fr,45.9767,5.31613,22,0,0,1,1
233,1,Paysans Producteurs,,,Place Marcel Proust,-,34800,34,Clermont-l&#146;Hérault,France,-,0,467446143,-,0,-,-,-,,"contact@elevagebio.fr,m.vanlaer@wanadoo.fr",,43.6358,3.43717,11,0,0,1,1
234,0,Pot&#146;é Bio,,,73 route de Thouars,-,79100,79,Sainte-Radegonde,France,-,0,967119196,-,0,www.facebook.com/pages/Poté-bio/261028197387083,-,-,,"casier.francois@neuf.fr,davy.rochard@free.fr,agrobiods@orange.fr,mathurille@gmail.com",,46.9896,-0.233169,20,3,0,1,0
235,0,Producteurs de Saveurs,,Tomme de Savoie - Vins de Savoie - Champignons - Escargots,La Baronnie,-,73330,73,Le Pont-de-Beauvoisin,France,-,0,476661090,-,0,-,-,-,,"contact@lamableu.fr,coop-de-yenne.com,justin.emmanuelle@live.fr",producteursdesaveurs@orange.fr,45.5305,5.68301,22,0,0,1,0
236,0,Producteurs Fermiers de la Contrée de Chalencon,,,Le Bourg,-,43500,43,Boisset,France,-,0,471613994,-,0,-,-,-,,,,45.3246,3.98196,3,0,0,1,0
237,0,Produits Paysans,,,35 Rue de Messines,-,59237,59,Verlinghem,France,-,0,320224414,-,0,-,-,-,,,,50.679,3.01023,15,0,0,1,0
238,0,Le Recantou,,,42 Rue des 7 Troubadours,-,31000,31,Toulouse,France,-,0,561155997,-,0,-,-,-,,,assolapres@gmail.com,43.6069,1.4526,14,0,0,1,0
239,,Saveurs de nos Fermes,"Vous pourrez trouver : Fruits et légumes de saison, volailles, charcuterie, agneau, broutard fromage de vache, fromage de chèvre, confitures, miel, vins, glaces, bière, pain, escargots...<br>Et chaque jour un producteur pour vous servir ",,23 Avenue Jules Ferry,-,42400,42,Saint-Chamond,France,-,0,477227186,-,0,,-,-,,"la.fenassiere@gmail.com,contact@poulerousse.fr,confiturepeillon@yahoo.fr",saveurs-de-nos-fermes@orange.fr,45.4719,4.51713,22,0,1,1,0
240,1,Saveurs des Fermes d&#146;Yssi,Saveurs des fermes d&#146;Yssi est un magasin qui compte 30 producteurs. Vous y trouverez une large gamme de produits de qualité à prix très compétitifs et surtout des produits d&#146;une grande fraicheur.,Miels - Escargot - Autruche - Cerf - Confitures et coulis - Noix - Vin de pissenlit - Grillades,Route de Retournac,-,43200,43,Yssingeaux,France,-,0,471652087,-,0,-,-,-,,soleildessucs@orange.fr,,45.1441,4.11493,3,0,0,1,0
241,0,Saveurs Fermières,,,10 Rue de la Céramique,-,87100,87,Limoges,France,-,0,555798851,-,0,www.saveurs-fermieres.fr,-,-,,"herve.ferand@ozone.net,loignonfaitlaforce@yahoo.fr,contact@lepotagerdufraisse.com,earl.vallee.brame@87.sideral.fr,chevreriedumenerol@yahoo.fr",,45.8458,1.25822,12,2,2,1,0
242,0,Saveurs Fermières,,,38 rue de la Mauvendière,-,87100,87,Limoges,France,-,0,555558863,-,0,www.saveurs-fermieres.fr,-,-,,pascal.babaudou87@orange.fr,,45.8333,1.24884,12,2,2,1,0
243,0,Saveurs Paysannes,,,17 Avenue Roland Delachenal,-,38460,38,Crémieu,France,-,0,474908823,-,0,-,-,-,,domainemeunier@free.fr,,45.7241,5.23868,22,0,1,1,0
244,0,Saveurs Paysannes,,,Rue du Cimetière,-,12200,12,Villefranche-de-Rouergue,France,-,0,565457284,-,0,-,-,-,,"lafermedesalzet@laposte.net,anne.dufresne@wanadoo.fr,jardinsdumoulin@gmail.com,la.noix@live.fr",contact@saveurs-paysannes.fr,44.3612,2.03989,14,3,1,1,0
245,1,Sentiers de Cévennes,,,28 Rue Paul Brousse,-,34000,34,Montpellier,France,-,0,467563964,-,0,www.sentiersdecevennes.blogspot.com,-,-,,"thierry.portalier@orange.fr,betjeadam@orange.fr,staal@gmx.fr,severine.boitard@laposte.net",,43.6065,3.87556,11,0,0,1,1
246,0,Soyons Fermes,"Nous sommes un regroupement de producteurs de la région de Grenade et nous proposons toute la gamme des productions locales (volailles, canard gras, viandes, fruits et légumes de saison, vins et bières, conserves, jus de fruits et plantes fleuries de saison).<br><br>Nos horaires sont <br>du mardi au vendredi: 9h30/12h30  15h30/19h<br>le samedi 9h30/19h non stop<br>le dimanche 9h30/12h30.",,132 Route de Toulouse,-,31330,31,Grenade,France,-,0,561700752,-,0,www.facebook.com/pages/SOYONS-FERMES/107562302664120,-,-,,,soyonsfermes@laposte.net,43.7589,1.30112,14,0,0,1,1
247,0,Terre et Terroirs,Ce magasin de producteurs locaux et du commerce équitable est une association loi 1901.<br><br>Horaires d’ouverture: <br>Lundi : 15h-19h<br>Mardi  : 10h - 13h et 15h - 19h<br>Mercredi : 10h - 13h et 15h - 19h<br>Jeudi : 10h - 13h et 15h - 19h<br>Vendredi : 10h - 13h et 15h - 19h<br>Samedi : 10h - 13h et 15h - 19h,,57 Avenue Jean Boutton,-,49130,49,Les Ponts-de-Cé,France,-,0,241939147,-,0,www.terre-terroirs.com,-,-,,,terre-terroirs@orange.fr,47.4396,-0.503828,18,3,0,1,1
248,0,Terre Ferme,,,Place de la mairie,-,74350,74,Cruseilles,France,-,0,450323491,-,0,-,-,-,,"s.dupraz@orange.fr,latreille74@orange.fr",,46.0335,6.10702,22,0,0,1,0
250,0,Ty Producteurs,"Ty Producteurs, c&#146;est de la vente directe de viande de porc et de charcuterie BBC, sans intermédiaires entre la naissance du porc et son abattage.<br><br>Le 19 mars 2010, Patrice et Sébastien, éleveurs de porcs à Merlevenez et Kervignac, s’associent pour créer la SARL Ty Producteurs et se lancent dans la vente en direct de viande de porc et de produits charcutiers, sous forme de caissettes composées pratiquement à la demande du client, sur quelques marchés entourant la région de Lorient. Nous favorisons la vente locale et directe, et travaillons avec des partenaires locaux.<br><br>Tous les porcs transformés proviennent de chez Patrice et Sébastien, les patrons. Ils sont nourris aux céréales et aux graines de lin, ne contiennent ni additifs ni conservateurs, et sont labellisés Bleu Blanc Cœur.<br><br>Aujourd’hui, outre les colis, vous découvrirez sur nos marchés un rayon complet de viande et de charcuterie élaborée de manière artisanale à Kervignac.<br>La transformation des demi-carcasses s’effectue au laboratoire pour ensuite être vendue sur les marchés avec les camions, ou être distribuée par colis, sous vide ou vrac, sur commande 48h à l’avance.<br><br>Ty Producteurs fonctionne sur une base de vente directe, sans intermédiaires entre la naissance du porc et son abattage.<br>Nous fonctionnons grâce à la vente sur les marchés locaux autour du bassin de Lorient et de Vannes, et à la prise de commande par le client, directement par téléphone ou au laboratoire de fabrication.<br><br>Tous nos porcs sont certifiés BBC : il s’agit d’une licence spécifique à la qualité de la viande de porc, Bleu Blanc Cœur, imposant un cahier des charges strict pour l’élevage, spécialement sur l’alimentation à la graine de lin et aux céréales, pour que la viande soit riche OMEGA 3 (anciennement la Vitamine F).","Rôtis festifs - Chipolatas Ty Producteurs - Pâté de campagne Ty Producteurs et ses variantes (poivre vert, chouchen etc.) - Couscous Breton (joues et merguez de porcs) - Rost er forn - De nombreux colis parfaits pour toutes vos occasions à moindre prix",ZA Braigno,-,56700,56,Kervignac,France,-,0,297878328,-,0,-,-,-,,,typroducteurs@orange.fr,47.7632,-3.23924,5,2,0,1,1
251,0,Un Coin de Campagne,,,15 Allée Georges Pompidou,-,15000,15,Aurillac,France,-,0,471642283,-,0,www.produitsfermierscantal.com,-,-,,romain.gibert1987@gmail.com,un.coin.de.campagne@orange.fr,44.9123,2.4484,3,2,0,1,0
252,0,Un Déjeuner sur l&#146;Herbe,,,7 Rue Paul Bert,-,89130,89,Toucy,France,-,0,386440259,-,0,www.biotoucy.com,-,-,,,toucybio@gmail.com,47.7342,3.294,4,4,0,1,0
253,1,Un Dimanche à la Campagne,HORAIRES <br>Le vendredi de 14h30 à 19h30<br>Le samedi et le dimanche de 9h à 12h30 et de 14h30 à 19h (en été)<br>Le samedi et le dimanche de 9h à 12h30 et de 14h30 à 18h (en hiver)<br>,,La Durantière,-,69510,69,Thurins,France,-,0,478819438,-,0,http://udalc.pagesperso-orange.fr/,-,-,,severine.forel@wanadoo.fr,udalc@orange.fr,45.673,4.60806,22,0,0,1,1
254,1,Uniferme,"HORAIRES<br>Lundi et mardi de 15h à 19h<br>Mercredi, jeudi et vendredi de 8h30 à 12h30 et de 15h à 19h<br>Samedi et dimanche de 9h à 12h30 et de 15h à 19h",,Le Pont Rompu,-,69700,69,Saint-Andéol-le-Château,France,-,0,478440507,-,0,www.uniferme.fr,-,-,,"yohan_villard@hotmail.com,lhopital.gerard@neuf.fr ","uniferme@wanadoo.fr,magasinuniferme@orange.fr",45.6038,4.69,22,0,0,1,1
255,0,Unis-Verts-Paysans,"Magasin de producteurs locaux<br>Une cinquantaine de producteurs certifiés bio ou travaillant selon l’éthique bio vous propose un très grand choix de produits provenant tous de la région de Forcalquier. <br>Vous y trouverez des fruits et légumes de saison, des champignons, les viandes d&#146;agneau, porc, veau, bœuf, volaille, lapin, escargots…Des produits laitiers de vache et de brebis. Des jus de fruits, du miel, des huiles de tournesol, d&#146;olive et de noix et plus encore ...<br><br>","Pain frais tous les jours - Miel de lavande, de romarin - Spiruline - Argousier - Sève de bouleau - Gelée royale - Huiles essentielles et hydrolats - Safran - Chocolat - Graines pour animaux",5 avenue de Verdun,-,4300,4,Forcalquier,France,-,0,492781975,-,0,www.unis-verts-paysans.com,-,-,,florentin.schaal@wanadoo.fr,contact@unis-verts-paysans.com,43.9583,5.77762,21,3,0,1,0
256,0,Valferme,,,Vérenay,-,69420,69,Ampuis,France,-,0,474561533,-,0,-,-,-,,,,45.5031,4.83236,22,0,0,1,0
257,0,Vert de Terre,"15 agriculteurs, éleveurs et producteurs du Boulonnais sont réunis au sein de ce magasin. Chacun y est solidaire et responsable en s&#146;engageant personnellement dans sa production et la vente des produits.<br><br>HORAIRES :<br><br>Mercredi : 14h30-19h<br>Jeudi et vendredi : 09h30-12h30 et 14h30-19h<br>Samedi : 9h-18h",,175 Route de Desvres,-,62280,62,Saint-Martin-Boulogne,France,-,0,953324948,-,0,http://www.vert-de-terre.com/,-,-,,,pvc.vertdeterre@gmail.com,50.7226,1.64451,15,0,0,1,1
